case_id,state,district,project_type,acquiring_authority,land_area_hectares,land_type,num_affected_families,sia_conducted,consent_percentage,compensation_offered_per_hectare,compensation_disputed,land_records_digitized,survey_settlement_pending,approval_timeline_days,court_case_filed,litigation_type,case_pending_court,stay_order_issued,case_pendency_duration_months,r_and_r_plan_prepared,families_to_be_resettled,rehabilitation_site_ready,livelihood_restoration_provided,possession_status,stakeholder_responsiveness_score,awarding_officer_assigned,district_historical_delay_rate,days_since_notification,stage_of_process,delayed,delay_duration_months
LA04263,Bihar,Bihar_District_2,Highway,NHAI,11.51,Agricultural,5,True,100.0,430921.0,False,True,False,45,False,None,False,False,0,True,0,True,True,Full,0.49,True,0.43,663,Compensation Disbursed,False,0.0
LA04264,Maharashtra,Maharashtra_District_2,Mining,Irrigation Dept,172.09,Agricultural,72,False,78.3,1089460.0,False,True,True,278,False,None,False,False,0,False,12,False,False,Partial,0.62,True,0.38,1041,Compensation Disbursed,False,1.9
LA04265,Punjab,Punjab_District_4,Power Plant,State PWD,6.92,Forest,34,False,57.8,273183.0,True,True,True,215,False,None,False,False,0,True,6,True,True,Partial,0.38,False,0.28,1351,Closed,False,3.9
LA04266,Uttar Pradesh,Uttar Pradesh_District_3,Industrial Corridor,State Power Corp,1.94,Urban/Residential,8,False,72.3,187869.0,True,False,False,74,True,Compensation Dispute,True,True,10,True,1,False,False,Not Started,0.29,True,0.65,1397,Closed,True,22.2
LA04267,Bihar,Bihar_District_3,Mining,State Industrial Dev. Corp,18.95,Urban/Residential,515,False,89.7,369042.0,True,True,True,311,True,Compensation Dispute,True,True,9,False,137,False,False,Partial,0.42,True,0.27,1360,Compensation Disbursed,True,23.8
LA04268,Madhya Pradesh,Madhya Pradesh_District_3,Power Plant,Municipal Corporation,45.78,Forest,26,True,59.8,300777.0,True,False,False,148,False,None,False,False,0,True,11,False,False,Partial,0.73,True,0.72,251,SIA,False,0.0
LA04269,Odisha,Odisha_District_3,Industrial Corridor,Municipal Corporation,2.08,Forest,136,True,66.2,488073.0,True,False,False,643,False,None,False,False,0,True,22,True,False,Partial,0.73,False,0.19,1418,Award Declared,True,28.7
LA04270,Punjab,Punjab_District_4,Power Plant,Municipal Corporation,51.78,Forest,8,False,60.2,628230.0,False,False,False,661,True,Title Dispute,True,True,27,True,2,False,False,Full,0.58,True,0.28,1244,Notification,False,0.8
LA04271,West Bengal,West Bengal_District_4,Mining,State Power Corp,2.65,Agricultural,61,False,46.2,251929.0,True,True,False,169,False,None,False,False,0,True,12,False,False,Partial,0.85,True,0.3,1564,Compensation Disbursed,False,3.4
LA04272,Karnataka,Karnataka_District_3,Power Plant,Municipal Corporation,30.34,Agricultural,11,True,92.3,546918.0,False,True,True,61,False,None,False,False,0,True,4,False,False,Not Started,0.91,False,0.27,640,Possession Taken,False,1.7
LA04273,West Bengal,West Bengal_District_3,Industrial Corridor,State PWD,23.55,Forest,10,True,74.7,293951.0,True,True,True,70,True,Title Dispute,False,False,0,True,1,False,False,Full,0.74,True,0.17,972,Compensation Disbursed,True,18.7
LA04274,Punjab,Punjab_District_3,Urban Housing,State PWD,7.89,Agricultural,11,True,66.2,562051.0,False,True,False,884,False,None,False,False,0,True,1,False,False,Full,0.71,False,0.49,402,SIA,False,1.6
LA04275,West Bengal,West Bengal_District_1,Irrigation,State Industrial Dev. Corp,16.91,Agricultural,14,True,65.7,275474.0,False,True,False,234,False,None,False,False,0,False,7,False,False,Not Started,0.62,True,0.3,1496,Award Declared,False,4.9
LA04276,Uttar Pradesh,Uttar Pradesh_District_1,Industrial Corridor,Irrigation Dept,0.75,Agricultural,69,True,48.3,615666.0,True,False,False,284,False,None,False,False,0,False,19,False,False,Full,0.53,True,0.77,394,Award Declared,False,0.0
LA04277,Gujarat,Gujarat_District_1,Railway,Irrigation Dept,18.07,Urban/Residential,63,False,52.8,444683.0,True,True,False,45,False,None,False,False,0,True,32,False,False,Partial,0.71,False,0.35,489,Possession Taken,True,15.3
LA04278,West Bengal,West Bengal_District_4,Industrial Corridor,NHAI,31.72,Agricultural,95,True,95.3,371071.0,False,True,True,289,False,None,False,False,0,True,31,True,False,Full,0.44,True,0.3,1067,Award Declared,False,2.3
LA04279,Uttar Pradesh,Uttar Pradesh_District_1,Urban Housing,State Power Corp,18.83,Forest,277,True,84.9,496916.0,False,True,False,147,False,None,False,False,0,False,67,False,False,Partial,0.52,True,0.77,1725,Closed,False,0.1
LA04280,Punjab,Punjab_District_2,Irrigation,Irrigation Dept,20.33,Agricultural,267,False,75.4,225867.0,True,True,False,308,False,None,False,False,0,False,131,False,False,Partial,0.76,True,0.3,1247,Possession Taken,False,2.2
LA04281,Karnataka,Karnataka_District_1,Urban Housing,State Power Corp,7.64,Agricultural,87,True,90.1,344972.0,False,False,True,301,False,None,False,False,0,True,41,True,False,Full,0.58,True,0.47,1031,Possession Taken,False,2.9
LA04282,Rajasthan,Rajasthan_District_3,Urban Housing,State PWD,133.36,Tribal/Scheduled Area,15,True,71.1,478105.0,False,True,False,120,False,None,False,False,0,False,1,False,False,Full,0.91,True,0.16,1408,SIA,False,3.0
LA04283,Bihar,Bihar_District_3,Irrigation,NHAI,18.28,Agricultural,16,True,97.2,412593.0,False,False,False,304,True,Compensation Dispute,False,False,0,True,8,True,True,Not Started,0.57,True,0.27,146,Compensation Disbursed,True,18.2
LA04284,West Bengal,West Bengal_District_3,Power Plant,State Power Corp,2.87,Urban/Residential,80,False,25.7,1028185.0,False,True,False,267,False,None,False,False,0,True,36,False,False,Partial,0.51,True,0.17,1506,Possession Taken,False,2.6
LA04285,Karnataka,Karnataka_District_3,Irrigation,State Power Corp,59.6,Agricultural,107,True,100.0,1225229.0,True,True,True,165,False,None,False,False,0,True,62,True,True,Partial,0.94,True,0.27,1304,Compensation Disbursed,False,3.7
LA04286,Uttar Pradesh,Uttar Pradesh_District_3,Railway,Municipal Corporation,254.4,Urban/Residential,18,True,51.2,259715.0,False,False,False,317,False,None,False,False,0,False,8,False,False,Not Started,0.72,True,0.65,822,Award Declared,False,3.6
LA04287,Bihar,Bihar_District_2,Urban Housing,Indian Railways,19.54,Agricultural,123,True,61.9,389313.0,False,False,False,646,True,Compensation Dispute,False,False,0,True,67,False,False,Partial,0.39,True,0.43,96,Compensation Disbursed,True,20.1
LA04288,Madhya Pradesh,Madhya Pradesh_District_1,Mining,NHAI,2.06,Wasteland,35,False,79.2,777882.0,True,True,False,303,False,None,False,False,0,True,7,True,True,Not Started,0.31,True,0.31,514,Notification,False,0.8
LA04289,Uttar Pradesh,Uttar Pradesh_District_2,Urban Housing,State Power Corp,14.83,Agricultural,23,True,35.4,282385.0,False,True,False,98,False,None,False,False,0,True,12,True,False,Not Started,0.55,True,0.17,96,Award Declared,False,2.8
LA04290,Maharashtra,Maharashtra_District_1,Power Plant,State Industrial Dev. Corp,3.83,Urban/Residential,5,True,88.1,143195.0,False,True,False,229,False,None,False,False,0,False,1,False,False,Not Started,0.69,False,0.49,1685,Possession Taken,False,1.0
LA04291,Uttar Pradesh,Uttar Pradesh_District_2,Irrigation,State Power Corp,1.81,Forest,146,False,43.2,316397.0,True,True,False,264,True,Compensation Dispute,True,False,12,True,83,True,True,Partial,0.77,True,0.17,1236,Compensation Disbursed,False,3.3
LA04292,Punjab,Punjab_District_3,Irrigation,Indian Railways,9.28,Tribal/Scheduled Area,36,True,60.3,276223.0,False,True,False,161,False,None,False,False,0,True,5,True,True,Partial,0.34,False,0.49,70,SIA,False,2.5
LA04293,Madhya Pradesh,Madhya Pradesh_District_4,Railway,Municipal Corporation,10.43,Agricultural,15,True,76.7,388204.0,False,True,False,124,False,None,False,False,0,False,4,False,False,Partial,0.57,True,0.14,1139,Closed,False,2.4
LA04294,Rajasthan,Rajasthan_District_2,Mining,NHAI,25.73,Urban/Residential,88,False,100.0,641240.0,False,True,True,196,True,Title Dispute,True,False,44,True,20,False,False,Not Started,0.29,True,0.08,1705,Possession Taken,False,1.6
LA04295,Odisha,Odisha_District_1,Mining,State PWD,45.06,Urban/Residential,35,True,84.8,591929.0,False,True,False,452,False,None,False,False,0,True,6,False,False,Full,0.86,True,0.49,1715,Notification,False,1.1
LA04296,Uttar Pradesh,Uttar Pradesh_District_3,Mining,State Industrial Dev. Corp,23.68,Agricultural,16,False,82.6,313750.0,False,True,False,175,False,None,False,False,0,False,2,True,True,Full,0.64,False,0.65,539,Award Declared,False,1.5
LA04297,Uttar Pradesh,Uttar Pradesh_District_4,Irrigation,NHAI,0.87,Urban/Residential,7,True,62.7,647663.0,True,True,True,288,False,None,False,False,0,False,1,False,False,Partial,0.68,False,0.27,168,Closed,True,34.3
LA04298,Uttar Pradesh,Uttar Pradesh_District_1,Industrial Corridor,State Industrial Dev. Corp,41.45,Forest,54,True,62.9,653658.0,False,True,False,884,True,Title Dispute,True,False,6,False,17,False,False,Partial,0.51,False,0.77,1316,Award Declared,True,23.5
LA04299,Bihar,Bihar_District_4,Irrigation,State Power Corp,4.41,Agricultural,114,False,44.6,489716.0,True,True,True,139,True,Public Purpose Challenge,True,False,16,True,67,True,False,Full,0.72,True,0.32,265,Notification,True,25.9
LA04300,Karnataka,Karnataka_District_1,Mining,State Power Corp,162.49,Agricultural,12,True,79.0,546140.0,False,True,False,437,False,None,False,False,0,False,2,False,False,Not Started,0.65,True,0.47,672,SIA,False,3.4
LA04301,Gujarat,Gujarat_District_2,Mining,State Power Corp,6.15,Urban/Residential,484,False,94.7,458184.0,False,False,False,67,False,None,False,False,0,True,104,False,False,Partial,0.27,True,0.56,1458,SIA,False,0.4
LA04302,West Bengal,West Bengal_District_2,Highway,Municipal Corporation,14.06,Urban/Residential,31,False,79.2,100041.0,False,True,False,213,False,None,False,False,0,False,6,False,False,Partial,0.77,True,0.4,405,Possession Taken,False,1.7
LA04303,Bihar,Bihar_District_1,Power Plant,State Industrial Dev. Corp,47.54,Agricultural,53,True,74.4,181684.0,False,False,False,81,True,Public Purpose Challenge,True,False,9,True,18,True,False,Partial,0.75,False,0.2,998,SIA,True,18.8
LA04304,Karnataka,Karnataka_District_1,Highway,NHAI,101.2,Tribal/Scheduled Area,5,True,100.0,234118.0,False,False,False,61,True,Public Purpose Challenge,False,False,0,True,1,False,False,Partial,0.88,True,0.47,1748,SIA,True,18.6
LA04305,Madhya Pradesh,Madhya Pradesh_District_3,Highway,Municipal Corporation,253.01,Agricultural,271,True,81.0,731305.0,False,True,True,180,False,None,False,False,0,True,144,False,False,Full,0.56,True,0.72,1567,Award Declared,False,3.2
LA04306,Madhya Pradesh,Madhya Pradesh_District_3,Power Plant,State Industrial Dev. Corp,35.79,Agricultural,100,False,34.5,216807.0,True,True,True,77,False,None,False,False,0,True,52,True,True,Partial,0.56,True,0.72,1146,Possession Taken,False,5.9
LA04307,Uttar Pradesh,Uttar Pradesh_District_4,Railway,Municipal Corporation,9.05,Urban/Residential,24,True,80.9,218101.0,True,True,False,589,False,None,False,False,0,True,10,False,False,Partial,0.9,True,0.27,1399,Compensation Disbursed,True,18.6
LA04308,Bihar,Bihar_District_2,Irrigation,State PWD,1.35,Forest,9,True,80.2,422374.0,False,True,False,107,False,None,False,False,0,True,1,False,False,Partial,0.83,False,0.43,1579,Award Declared,False,0.9
LA04309,Uttar Pradesh,Uttar Pradesh_District_2,Highway,Indian Railways,51.93,Forest,60,True,57.0,510786.0,True,True,True,720,False,None,False,False,0,True,27,True,True,Not Started,0.49,True,0.17,602,Compensation Disbursed,True,22.8
LA04310,Maharashtra,Maharashtra_District_2,Railway,Irrigation Dept,1.75,Agricultural,24,True,66.8,726638.0,False,True,False,188,False,None,False,False,0,False,8,False,False,Full,0.84,False,0.38,1735,Closed,False,2.2
LA04311,West Bengal,West Bengal_District_4,Industrial Corridor,State PWD,46.99,Agricultural,23,True,88.3,299003.0,False,False,False,428,False,None,False,False,0,True,9,False,False,Partial,0.87,False,0.3,632,Compensation Disbursed,False,2.6
LA04312,Gujarat,Gujarat_District_2,Mining,Indian Railways,37.17,Tribal/Scheduled Area,17,False,96.3,462462.0,False,True,False,251,False,None,False,False,0,True,4,False,False,Not Started,0.53,True,0.56,1418,Award Declared,False,2.7
LA04313,Madhya Pradesh,Madhya Pradesh_District_1,Highway,NHAI,40.94,Agricultural,14,True,83.7,148056.0,False,True,False,104,False,None,False,False,0,True,2,True,False,Not Started,0.73,True,0.31,271,Closed,False,0.0
LA04314,Gujarat,Gujarat_District_2,Railway,Irrigation Dept,0.66,Forest,46,True,68.8,482526.0,False,True,False,588,False,None,False,False,0,True,8,True,True,Full,0.57,True,0.56,1783,Compensation Disbursed,True,18.8
LA04315,Maharashtra,Maharashtra_District_3,Urban Housing,Indian Railways,5.45,Forest,43,True,100.0,474001.0,False,True,False,125,False,None,False,False,0,False,17,False,False,Not Started,0.42,True,0.53,758,Compensation Disbursed,False,3.6
LA04316,Karnataka,Karnataka_District_4,Power Plant,NHAI,2.92,Agricultural,58,False,88.9,562666.0,False,False,True,125,True,Compensation Dispute,True,False,16,True,33,False,False,Full,0.21,True,0.11,679,Compensation Disbursed,True,14.4
LA04317,Maharashtra,Maharashtra_District_4,Railway,State Power Corp,8.27,Tribal/Scheduled Area,121,True,51.5,560873.0,True,True,True,139,False,None,False,False,0,True,22,False,False,Full,0.36,True,0.24,308,Award Declared,True,26.8
LA04318,West Bengal,West Bengal_District_2,Industrial Corridor,Irrigation Dept,9.87,Tribal/Scheduled Area,9,True,88.7,182480.0,False,False,False,244,False,None,False,False,0,True,3,False,False,Partial,0.85,True,0.4,1631,Closed,True,21.0
LA04319,West Bengal,West Bengal_District_1,Irrigation,Municipal Corporation,5.33,Urban/Residential,98,False,74.9,192347.0,False,True,False,496,False,None,False,False,0,True,50,True,False,Partial,0.71,False,0.3,1168,Award Declared,False,3.8
LA04320,Gujarat,Gujarat_District_2,Irrigation,State Power Corp,24.03,Agricultural,5,False,66.0,391104.0,False,True,False,145,False,None,False,False,0,False,2,False,False,Full,0.16,True,0.56,350,Possession Taken,False,2.9
LA04321,Uttar Pradesh,Uttar Pradesh_District_2,Mining,NHAI,4.57,Tribal/Scheduled Area,58,True,61.4,412799.0,False,False,False,405,False,None,False,False,0,False,30,True,True,Partial,0.48,False,0.17,445,Notification,False,1.1
LA04322,Odisha,Odisha_District_3,Industrial Corridor,NHAI,1.46,Tribal/Scheduled Area,24,False,35.6,497074.0,True,False,False,520,True,Compensation Dispute,True,False,8,True,8,True,True,Partial,0.54,True,0.19,1784,Possession Taken,True,20.3
LA04323,Punjab,Punjab_District_4,Industrial Corridor,NHAI,23.21,Agricultural,89,True,81.6,207509.0,False,True,False,135,False,None,False,False,0,True,28,False,False,Not Started,0.83,True,0.28,380,Notification,False,2.7
LA04324,Punjab,Punjab_District_1,Irrigation,NHAI,3.68,Agricultural,2,True,72.4,593759.0,True,False,True,1085,True,Title Dispute,True,False,84,True,0,False,False,Not Started,0.97,True,0.3,1066,Award Declared,True,24.7
LA04325,Uttar Pradesh,Uttar Pradesh_District_1,Industrial Corridor,NHAI,15.47,Agricultural,4,True,80.7,301260.0,False,True,False,247,False,None,False,False,0,True,0,False,False,Partial,0.53,True,0.77,154,Closed,False,4.2
LA04326,Maharashtra,Maharashtra_District_4,Industrial Corridor,State Power Corp,2.18,Agricultural,8,True,70.4,147291.0,False,False,False,289,True,Compensation Dispute,False,False,0,False,1,False,False,Not Started,0.7,True,0.24,417,Award Declared,False,0.0
LA04327,Odisha,Odisha_District_3,Mining,Irrigation Dept,30.87,Urban/Residential,1,True,46.8,842571.0,False,True,False,200,False,None,False,False,0,False,0,False,False,Partial,0.49,False,0.19,519,Possession Taken,False,0.8
LA04328,Bihar,Bihar_District_3,Mining,State Industrial Dev. Corp,5.76,Forest,40,True,74.7,132181.0,False,True,False,82,False,None,False,False,0,True,22,True,False,Full,0.73,True,0.27,610,SIA,False,4.1
LA04329,Madhya Pradesh,Madhya Pradesh_District_4,Industrial Corridor,State Industrial Dev. Corp,18.79,Wasteland,88,True,41.8,1098330.0,True,False,False,217,True,Public Purpose Challenge,True,False,4,True,42,False,False,Partial,0.39,True,0.14,1585,Compensation Disbursed,True,13.9
LA04330,Bihar,Bihar_District_4,Power Plant,Irrigation Dept,11.93,Agricultural,72,True,59.4,251632.0,False,True,False,280,False,None,False,False,0,True,9,True,False,Partial,0.31,True,0.32,773,SIA,False,1.3
LA04331,Madhya Pradesh,Madhya Pradesh_District_4,Industrial Corridor,NHAI,4.42,Forest,20,True,87.1,262466.0,False,True,True,151,False,None,False,False,0,True,5,False,False,Not Started,0.31,True,0.14,1512,SIA,True,19.3
LA04332,Uttar Pradesh,Uttar Pradesh_District_4,Highway,NHAI,19.49,Tribal/Scheduled Area,168,False,76.7,397893.0,True,True,False,134,True,Title Dispute,True,False,26,True,72,True,True,Full,0.4,True,0.27,930,Closed,False,3.7
LA04333,Karnataka,Karnataka_District_1,Urban Housing,Indian Railways,2.81,Tribal/Scheduled Area,12,True,59.8,241873.0,False,True,True,315,False,None,False,False,0,True,1,False,False,Not Started,0.45,True,0.47,145,Notification,True,26.8
LA04334,Karnataka,Karnataka_District_2,Mining,Indian Railways,17.89,Urban/Residential,26,False,92.8,598201.0,True,True,False,172,False,None,False,False,0,True,2,True,True,Partial,0.84,True,0.81,926,Notification,False,3.6
LA04335,Uttar Pradesh,Uttar Pradesh_District_4,Irrigation,Irrigation Dept,13.13,Forest,47,True,77.4,617180.0,False,False,False,159,False,None,False,False,0,True,7,False,False,Partial,0.96,True,0.27,680,SIA,False,0.2
LA04336,Gujarat,Gujarat_District_1,Power Plant,Indian Railways,8.68,Agricultural,71,False,100.0,431394.0,False,True,False,27,True,Title Dispute,True,False,14,True,13,False,False,Partial,0.15,True,0.35,941,Award Declared,False,0.1
LA04337,Madhya Pradesh,Madhya Pradesh_District_1,Irrigation,State PWD,33.33,Tribal/Scheduled Area,14,False,63.1,327156.0,False,True,False,98,False,None,False,False,0,True,7,True,True,Partial,0.74,True,0.31,1676,Closed,False,2.1
LA04338,Odisha,Odisha_District_2,Industrial Corridor,Irrigation Dept,5.18,Forest,89,False,52.6,391601.0,False,False,False,84,False,None,False,False,0,True,29,False,False,Partial,0.82,False,0.41,1642,Award Declared,True,20.3
LA04339,Rajasthan,Rajasthan_District_4,Mining,State Power Corp,16.89,Agricultural,128,False,76.1,238217.0,False,True,False,254,False,None,False,False,0,False,27,True,True,Not Started,0.85,True,0.31,1409,Notification,False,2.7
LA04340,Madhya Pradesh,Madhya Pradesh_District_1,Industrial Corridor,State PWD,8.43,Forest,12,False,80.1,333460.0,True,False,True,328,False,None,False,False,0,True,5,True,False,Full,0.57,True,0.31,520,Notification,False,2.1
LA04341,Maharashtra,Maharashtra_District_4,Irrigation,NHAI,9.14,Agricultural,18,True,86.2,346185.0,False,True,False,185,False,None,False,False,0,False,10,True,False,Full,0.4,True,0.24,1299,Possession Taken,False,2.5
LA04342,Madhya Pradesh,Madhya Pradesh_District_1,Irrigation,Irrigation Dept,6.64,Forest,18,True,82.3,580211.0,False,True,False,261,False,None,False,False,0,False,2,False,False,Partial,0.32,False,0.31,748,Award Declared,True,21.9
LA04343,Madhya Pradesh,Madhya Pradesh_District_2,Railway,Irrigation Dept,4.19,Urban/Residential,23,False,61.3,623792.0,True,True,False,178,True,Title Dispute,True,True,16,False,10,False,False,Not Started,0.61,True,0.56,928,Notification,False,1.0
LA04344,Uttar Pradesh,Uttar Pradesh_District_3,Irrigation,Irrigation Dept,6.02,Wasteland,23,True,48.0,470757.0,False,True,False,225,False,None,False,False,0,True,8,False,False,Not Started,0.78,True,0.65,673,Notification,False,0.0
LA04345,Odisha,Odisha_District_4,Mining,State Power Corp,12.39,Agricultural,25,True,68.6,459782.0,False,True,False,271,False,None,False,False,0,False,2,False,False,Not Started,0.42,True,0.5,756,Notification,False,3.4
LA04346,Madhya Pradesh,Madhya Pradesh_District_4,Highway,State Power Corp,5.85,Agricultural,26,True,75.2,456585.0,True,True,True,190,False,None,False,False,0,True,12,False,False,Partial,0.85,True,0.14,1664,Possession Taken,True,25.5
LA04347,Rajasthan,Rajasthan_District_1,Mining,Indian Railways,77.39,Tribal/Scheduled Area,28,False,92.7,527664.0,False,True,True,99,False,None,False,False,0,True,7,False,False,Partial,0.63,True,0.44,1581,Compensation Disbursed,False,2.0
LA04348,Odisha,Odisha_District_2,Industrial Corridor,State PWD,44.28,Urban/Residential,256,True,93.8,263891.0,True,True,False,106,False,None,False,False,0,False,118,False,False,Partial,0.86,True,0.41,404,Possession Taken,False,2.4
LA04349,West Bengal,West Bengal_District_2,Highway,Irrigation Dept,4.28,Tribal/Scheduled Area,105,False,66.7,136856.0,False,True,False,262,False,None,False,False,0,True,53,False,False,Full,0.44,True,0.4,1465,SIA,False,1.4
LA04350,Punjab,Punjab_District_4,Irrigation,Irrigation Dept,42.65,Forest,140,True,91.6,387065.0,True,True,True,335,False,None,False,False,0,True,46,False,False,Not Started,0.54,True,0.28,1621,Closed,False,2.2
LA04351,Rajasthan,Rajasthan_District_2,Industrial Corridor,Irrigation Dept,128.49,Agricultural,87,False,52.9,605416.0,True,True,False,74,False,None,False,False,0,False,12,False,False,Not Started,0.7,True,0.08,1463,Compensation Disbursed,False,0.4
LA04352,Gujarat,Gujarat_District_2,Railway,Irrigation Dept,2.66,Agricultural,25,False,62.9,236653.0,False,True,False,123,False,None,False,False,0,False,6,False,False,Not Started,0.66,True,0.56,463,Closed,False,1.6
LA04353,Uttar Pradesh,Uttar Pradesh_District_1,Irrigation,NHAI,31.68,Urban/Residential,12,True,17.2,1101050.0,True,True,False,112,False,None,False,False,0,True,7,True,False,Full,0.86,True,0.77,1220,Award Declared,True,10.3
LA04354,Punjab,Punjab_District_2,Urban Housing,Indian Railways,1.89,Agricultural,86,True,61.0,546285.0,False,True,False,134,False,None,False,False,0,False,33,False,False,Not Started,0.51,False,0.3,1778,Possession Taken,False,5.1
LA04355,Gujarat,Gujarat_District_4,Highway,State Power Corp,51.74,Urban/Residential,71,False,44.4,681120.0,False,True,False,54,False,None,False,False,0,True,18,True,True,Partial,0.56,False,0.45,701,Award Declared,False,2.7
LA04356,Karnataka,Karnataka_District_3,Industrial Corridor,State Industrial Dev. Corp,24.6,Tribal/Scheduled Area,26,False,47.4,561378.0,False,False,False,746,False,None,False,False,0,False,13,False,False,Full,0.83,True,0.27,47,Award Declared,False,4.1
LA04357,Uttar Pradesh,Uttar Pradesh_District_3,Mining,State Power Corp,20.51,Agricultural,30,False,93.7,729023.0,False,True,False,265,False,None,False,False,0,False,11,False,False,Not Started,0.26,False,0.65,332,Possession Taken,False,1.6
LA04358,Punjab,Punjab_District_4,Industrial Corridor,State Industrial Dev. Corp,28.67,Agricultural,16,True,73.7,513329.0,False,True,False,953,False,None,False,False,0,False,3,False,False,Not Started,0.67,False,0.28,658,SIA,False,2.4
LA04359,Rajasthan,Rajasthan_District_1,Power Plant,State PWD,1.47,Tribal/Scheduled Area,21,False,36.7,603733.0,False,True,False,69,True,Title Dispute,False,False,0,False,9,False,False,Partial,0.36,True,0.44,1168,Notification,False,1.9
LA04360,Madhya Pradesh,Madhya Pradesh_District_3,Mining,Municipal Corporation,4.23,Agricultural,125,False,83.4,285937.0,False,True,False,593,True,Public Purpose Challenge,True,False,9,True,73,True,True,Not Started,0.7,False,0.72,447,Possession Taken,False,2.4
LA04361,Punjab,Punjab_District_2,Industrial Corridor,State Industrial Dev. Corp,17.34,Tribal/Scheduled Area,23,False,100.0,628690.0,True,True,False,393,True,Compensation Dispute,True,False,26,True,6,False,False,Partial,0.4,True,0.3,1547,Award Declared,False,3.7
LA04362,Madhya Pradesh,Madhya Pradesh_District_4,Power Plant,State Power Corp,8.99,Agricultural,111,False,74.0,196387.0,True,True,False,353,True,Compensation Dispute,True,False,11,True,56,False,False,Not Started,0.8,True,0.14,292,SIA,True,23.0
LA04363,West Bengal,West Bengal_District_4,Power Plant,State Industrial Dev. Corp,11.54,Urban/Residential,14,True,39.4,557391.0,True,True,True,432,False,None,False,False,0,True,7,False,False,Full,0.54,True,0.3,600,Compensation Disbursed,False,2.3
LA04364,Maharashtra,Maharashtra_District_4,Mining,Irrigation Dept,2.05,Agricultural,53,False,100.0,373998.0,False,False,False,242,False,None,False,False,0,True,23,True,True,Partial,0.78,True,0.24,314,Notification,False,3.5
LA04365,Uttar Pradesh,Uttar Pradesh_District_1,Urban Housing,Indian Railways,8.01,Agricultural,33,True,66.8,298693.0,False,False,False,108,False,None,False,False,0,False,4,False,False,Not Started,0.71,True,0.77,352,Compensation Disbursed,False,5.5
LA04366,Punjab,Punjab_District_4,Industrial Corridor,Irrigation Dept,53.22,Tribal/Scheduled Area,4,True,75.2,414182.0,True,True,True,426,False,None,False,False,0,True,0,False,False,Full,0.64,False,0.28,694,Possession Taken,True,24.4
LA04367,Karnataka,Karnataka_District_4,Urban Housing,Irrigation Dept,2.73,Agricultural,2,False,72.1,631555.0,False,True,False,135,False,None,False,False,0,True,0,True,True,Not Started,0.14,True,0.11,209,Notification,False,3.5
LA04368,Gujarat,Gujarat_District_1,Power Plant,State PWD,6.16,Agricultural,348,False,77.5,1264081.0,False,False,False,282,False,None,False,False,0,False,166,False,False,Partial,0.76,False,0.35,355,Notification,False,0.2
LA04369,Uttar Pradesh,Uttar Pradesh_District_1,Irrigation,State Industrial Dev. Corp,9.54,Agricultural,68,True,85.2,313611.0,False,True,True,127,False,None,False,False,0,True,20,False,False,Partial,0.43,True,0.77,208,Closed,False,0.2
LA04370,Karnataka,Karnataka_District_2,Irrigation,State Power Corp,2.27,Agricultural,26,False,93.7,399697.0,False,False,True,241,False,None,False,False,0,True,4,False,False,Full,0.98,False,0.81,1666,Award Declared,False,2.0
LA04371,Odisha,Odisha_District_4,Mining,State PWD,12.17,Agricultural,32,True,75.1,949269.0,True,True,False,272,False,None,False,False,0,False,18,True,True,Partial,0.82,True,0.5,1778,Possession Taken,True,16.6
LA04372,Madhya Pradesh,Madhya Pradesh_District_4,Urban Housing,State Power Corp,13.3,Agricultural,9,True,75.4,395308.0,False,True,True,71,False,None,False,False,0,True,1,False,False,Partial,0.43,True,0.14,65,Closed,False,3.2
LA04373,Madhya Pradesh,Madhya Pradesh_District_1,Highway,State Industrial Dev. Corp,39.45,Wasteland,32,False,77.5,437129.0,False,True,True,159,False,None,False,False,0,True,3,False,False,Partial,0.46,True,0.31,473,Compensation Disbursed,False,1.4
LA04374,Bihar,Bihar_District_1,Mining,NHAI,15.81,Agricultural,71,False,59.8,1005158.0,False,True,True,222,False,None,False,False,0,True,31,True,True,Partial,0.61,True,0.2,1533,SIA,False,1.4
LA04375,Uttar Pradesh,Uttar Pradesh_District_1,Urban Housing,State Power Corp,137.71,Agricultural,23,False,83.3,513724.0,False,False,True,293,False,None,False,False,0,False,5,False,False,Not Started,0.42,False,0.77,449,Possession Taken,True,14.4
LA04376,Punjab,Punjab_District_3,Highway,NHAI,3.38,Agricultural,53,True,93.4,650663.0,True,True,False,102,False,None,False,False,0,True,21,False,False,Not Started,0.47,True,0.49,60,Closed,True,27.9
LA04377,Rajasthan,Rajasthan_District_4,Urban Housing,State PWD,4.31,Forest,27,True,79.3,335308.0,False,True,True,222,True,Compensation Dispute,True,False,11,True,5,True,True,Partial,0.82,True,0.31,587,Award Declared,True,15.7
LA04378,Rajasthan,Rajasthan_District_3,Industrial Corridor,Indian Railways,7.91,Urban/Residential,24,True,59.2,663287.0,False,True,False,354,False,None,False,False,0,True,8,False,False,Full,0.45,False,0.16,435,Closed,True,15.5
LA04379,West Bengal,West Bengal_District_2,Highway,State Industrial Dev. Corp,11.9,Agricultural,75,False,68.8,613807.0,False,False,False,545,False,None,False,False,0,True,40,True,False,Partial,0.73,True,0.4,525,Closed,False,4.9
